"FEEDBACK_ID","MERCHANT_ID","FEEDBACK_DATE","RATING","FEEDBACK_THEME","FEEDBACK_TEXT"
"FB-000141",1,"2025-07-08",3,"fees_transparency","We process a lot of Visa Business Debit cards from corporate customers and I've noticed those transactions are charged at 1.45% versus 0.95% for consumer debit, but nowhere in my merchant agreement does it explain that business cards have a higher interchange rate. I need a fee schedule that breaks this down by card type."
"FB-000142",1878446,"2025-08-22",3,"fees_transparency","On July 3rd at 11:47 we had a €340 Amex transaction and the total fees were €8.84, which is 2.6%, but our Amex rate is supposed to be 2.2%. When I called support they said there was a ""network assessment fee"" on top of the base rate, but that was never disclosed during onboarding."
"FB-000143",34760,"2025-09-24",3,"fees_transparency","The monthly statement has a section called ""Blended Rate Summary"" showing 1.78% effective rate, but when I drill into the individual transactions I see rates ranging from 0.82% to 2.95%. How is the blended rate calculated and why is there such a wide variance in the per-transaction fees?"
"FB-000144",1328105,"2025-07-12",3,"fees_transparency","I'm being charged €12.50/month for ""POS Terminal Rental"" on each of our three Clover Flex, but the sales rep told me the terminals were included in the package. Is this a rental fee, a service fee, or something else, and can I buy the terminals outright to avoid this recurring charge?"
"FB-000145",405530,"2025-09-03",2,"fees_transparency","We integrated the our previous provider-compatible API for our WooCommerce checkout and I'm seeing a ""Gateway Transaction Fee"" of €0.15 on every online order, plus the standard interchange and acquirer margin. That wasn't in the pricing sheet I was given, and it's adding up to €90+ per month on our e-commerce volume."
"FB-000146",349386,"2025-09-13",2,"fees_transparency","Last month we processed 1,847 transactions with an average ticket of €28.50, and the statement shows €1,203.67 in total fees, but when I try to reconcile that against the published interchange rates for domestic consumer cards I can only account for about €950. Where is the other €250 coming from?"
"FB-000147",50204,"2025-08-19",2,"fees_transparency","Our Clover Station Duo terminal is displaying ""Interchange: €0.07"" on the merchant copy of the receipt, but the monthly statement shows €0.11 for that same transaction when I match it by timestamp and amount. Which figure is correct, and why would the terminal and the statement disagree?"
"FB-000148",5173,"2025-06-08",3,"fees_transparency","I received a charge for ""SEPA Direct Debit Return Fee"" of €8 even though we don't offer SEPA direct debit—we only accept card payments. Is this an error, or is there some aspect of the settlement process that involves SEPA and incurs fees I'm not aware of?"
"FB-000149",159353,"2025-08-18",3,"fees_transparency","The statement shows a ""Scheme Fee"" of €0.01 per transaction for Visa and €0.0125 per transaction for Mastercard, but I thought scheme fees were a percentage of the transaction value, not a flat per-transaction amount. Can you clarify how these fees are actually structured?"
"FB-000150",61032,"2025-09-27",2,"fees_transparency","We have two terminals: one Clover Flex for the front counter and one Clover Flex for the back office, and I'm being charged €6.50/month ""Terminal Connectivity Fee"" for each device even though they both connect via the same Wi-Fi network. Why is this charged per terminal rather than per location?"
"FB-000151",826498,"2025-06-14",3,"fees_transparency","Why am I being charged €47.50 for ""scheme fees"" when I already pay you a percentage? This needs explaining."
"FB-000152",1445942,"2025-07-23",2,"fees_transparency","Got hit with a €15 gateway charge on Tuesday's statement that I've never seen before. What is this for?"
"FB-000153",6053,"2025-09-16",3,"fees_transparency","I process maybe 200 transactions a month and the fees are all over the place. One Mastercard costs me 1.2%, another costs me 1.8%. Makes no sense."
"FB-000154",1338,"2025-07-28",3,"fees_transparency","Can someone break down what interchange actually means? I see it on every line but the rate changes constantly and I can't figure out the pattern."
"FB-000155",1468894,"2025-06-14",3,"fees_transparency","Charged €89 for terminal rental but I own my Clover Flex outright. Need this reversed."
"FB-000156",173313,"2025-06-21",2,"fees_transparency","Your monthly statement is impossible to understand. Just tell me what I'm paying you versus what goes to Visa versus what goes to the banks."
"FB-000157",65282,"2025-08-08",3,"fees_transparency","Why did my fees jump €340 last month? Nothing changed in my business. I need a proper explanation not just line items."
"FB-000158",86590,"2025-06-18",3,"fees_transparency","I was told 1.5% all-in but I'm seeing charges for interchange, scheme fees, authorization fees, and your margin on top. That's not 1.5%."
"FB-000159",1615,"2025-07-03",2,"fees_transparency","What's the difference between the acquirer margin and the processing fee? Looks like I'm being charged twice for the same thing."
"FB-000160",205061,"2025-06-12",3,"fees_transparency","Unexpected €22 charge labeled ""PCI compliance"" showed up Friday. Was never mentioned when I signed up."
"FB-000161",1697599,"2025-08-25",2,"fees_transparency","My Visa transactions cost less than Mastercard but I thought the rates were the same? Need clarity on this."
"FB-000162",3,"2025-07-13",2,"fees_transparency","I run a small café and process about €8k a month. The statement has 47 different line items. Just give me one number."
"FB-000163",1931052,"2025-09-02",3,"fees_transparency","Been charged €12.50 for ""cross-border interchange"" on domestic transactions. All my customers are local. What's going on?"
"FB-000164",67443,"2025-06-07",2,"fees_transparency","The terminal statement shows different fees than the gateway statement. Which one is correct? I'm paying for both apparently."
"FB-000165",1588700,"2025-08-01",2,"fees_transparency","Someone explain why a €50 transaction on Monday cost me €0.85 but a €50 transaction on Wednesday cost me €1.20. Same card type."
"FB-000166",4042,"2025-09-13",2,"fees_transparency","I see ""Interchange++"" pricing on my contract but the statement just shows a blended rate. Where's the transparency you promised?"
"FB-000167",56731,"2025-09-04",3,"fees_transparency","Got charged €156 in scheme fees this month. What are these for and why do they vary so much month to month?"
"FB-000168",1,"2025-09-01",2,"fees_transparency","My rep said I'd pay 0.3% margin but I'm calculating closer to 0.8% when I add everything up. Need someone to walk me through this."
